Location,Country,Disease,Species,Feed Language,HM Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name
Sierra Leone,Sierra Leone,Ebola,Humans,,2515262,"PRO/AH/EDR> Ebola virus disease - West Africa (54): WHO update, Sierra Leone",http://promedmail.org/direct.php?id=20140603.2515262,6/3/14 12:36,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2511620,PRO/AH/EDR> Ebola virus disease - West Africa (53): Sierra Leone (Freetown) NOT,http://promedmail.org/direct.php?id=20140531.2511620,5/31/14 22:08,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2510209,"PRO/AH/EDR> Ebola virus disease - West Africa (52): WHO update, Sierra Leone (Freetown)",http://promedmail.org/direct.php?id=20140530.2510209,5/30/14 22:27,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2506848,PRO/AH/EDR> Ebola virus disease - West Africa (51): Sierra Leone update,http://promedmail.org/direct.php?id=20140529.2506848,5/29/14 15:25,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2506512,PRO/EAFR> Ebola virus disease - West Africa (11): WHO,http://promedmail.org/direct.php?id=20140529.413537,5/29/14 11:08,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,es,2505489,"PRO/ESP> Virus Ebola - Africa Occidental: rÌÁpida expansiÌ_n geogrÌÁfica, OMS",http://promedmail.org/direct.php?id=20140529.413452,5/28/14 23:56,Breaking,,,160,103,,ProMED EspaÌ±ol
Guinea,Guinea,Ebola,Humans,,2505129,"PRO/AH/EDR> Ebola virus disease - West Africa (50): Guinea (Conakry), WHO update",http://promedmail.org/direct.php?id=20140528.2505129,5/28/14 20:36,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2503946,"PRO/AH/EDR> Ebola virus disease - West Africa (49): Sierra Leone, Nigeria, call for action",http://promedmail.org/direct.php?id=20140528.2503946,5/28/14 18:20,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2501116,"PRO/AH/EDR> Ebola virus disease - West Africa (48): Sierra Leone, more cases, preparedness",http://promedmail.org/direct.php?id=20140527.2501116,5/27/14 13:55,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2501116,"PRO/AH/EDR> Ebola virus disease - West Africa (48): Sierra Leone, more cases, preparedness",http://promedmail.org/direct.php?id=20140527.2501116,5/27/14 13:55,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2500090,"PRO/AH/EDR> Ebola virus disease - West Africa (47): Sierra Leone, more cases",http://promedmail.org/direct.php?id=20140526.2500090,5/26/14 23:20,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,pt,2499947,"PRO/PORT> Ebola - Ìfrica (09) (Serra Leoa), casos confirmados",http://promedmail.org/direct.php?id=20140526.2499947,5/26/14 20:53,Breaking,,,,5,,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,pt,2499947,"PRO/PORT> Ebola - Ìfrica (09) (Serra Leoa), casos confirmados",http://promedmail.org/direct.php?id=20140526.2499947,5/26/14 20:53,Breaking,,,,,,ProMED PortuguÌ»s
Sierra Leone,Sierra Leone,Ebola,Humans,,2498287,PRO/AH/EDR> Ebola virus disease - West Africa (46): Guinea WHO update,http://promedmail.org/direct.php?id=20140526.2498287,5/26/14 11:13,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2498287,PRO/AH/EDR> Ebola virus disease - West Africa (46): Guinea WHO update,http://promedmail.org/direct.php?id=20140526.2498287,5/26/14 11:13,No Tag,,,,,,ProMED Mail
"Koindu, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,,2498937,"PRO/AH/EDR> Ebola virus disease - West Africa (45): Sierra Leone, new case",http://promedmail.org/direct.php?id=20140526.2498937,5/26/14 11:10,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,fr,2496368,PRO/FR> Maladie ÌÊ virus Ebola ‰ÛÒ GuinÌ©e (13): (Basse-GuinÌ©e),http://promedmail.org/direct.php?id=20140526.2496368,5/26/14 8:31,No Tag,,,,,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,fr,2496363,PRO/FR> Maladie ÌÊ virus Ebola - Afrique de l‰ÛªOuest: (04),http://promedmail.org/direct.php?id=20140526.2496363,5/26/14 8:09,No Tag,,,,,,ProMED FranÌ¤ais
Liberia,Liberia,Ebola,Humans,fr,2496363,PRO/FR> Maladie ÌÊ virus Ebola - Afrique de l‰ÛªOuest: (04),http://promedmail.org/direct.php?id=20140526.2496363,5/26/14 8:09,No Tag,,,,,,ProMED FranÌ¤ais
Sierra Leone,Sierra Leone,Ebola,Humans,fr,2496363,PRO/FR> Maladie ÌÊ virus Ebola - Afrique de l‰ÛªOuest: (04),http://promedmail.org/direct.php?id=20140526.2496363,5/26/14 8:09,No Tag,,,,,,ProMED FranÌ¤ais
"TÌ©limÌ©lÌ© Prefecture, Kindia Region, Guinea",Guinea,Ebola,Humans,,2497408,"PRO/AH/EDR> Ebola virus disease - West Africa (44): Guinea, new cases",http://promedmail.org/direct.php?id=20140525.2497408,5/25/14 12:40,No Tag,,,,,,ProMED Mail
"TÌ©limÌ©lÌ© Prefecture, Kindia Region, Guinea",Guinea,Ebola,Humans,,2495778,"PRO/AH/EDR> Ebola virus disease - West Africa (43): Guinea, new cases",http://promedmail.org/direct.php?id=20140524.2495778,5/24/14 9:30,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2491069,PRO/AH/EDR> Ebola virus disease - West Africa (42): WHO update,http://promedmail.org/direct.php?id=20140522.2491069,5/22/14 15:45,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2489228,PRO/AH/EDR> Ebola virus disease - West Africa (41): fatal,http://promedmail.org/direct.php?id=20140521.2489228,5/21/14 18:09,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2477951,PRO/AH/EDR> Ebola virus disease - West Africa (40): WHO update,http://promedmail.org/direct.php?id=20140516.2477951,5/16/14 17:32,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,,,,,,ProMED PortuguÌ»s
"Conakry Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,50,24,,,,ProMED PortuguÌ»s
"GuÌ©ckÌ©dou Prefecture, NzÌ©rÌ©korÌ© Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,163,119,,,,ProMED PortuguÌ»s
"Macenta Prefecture, NzÌ©rÌ©korÌ© Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,,,22,17,,ProMED PortuguÌ»s
"Kissidougou Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,,,8,6,,ProMED PortuguÌ»s
"Dabola Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,4,4,,,,ProMED PortuguÌ»s
"Dinguiraye Prefecture, Faranah Region, Guinea",Guinea,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,1,1,,,,ProMED PortuguÌ»s
Liberia,Liberia,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,,,,,,ProMED PortuguÌ»s
Sierra Leone,Sierra Leone,Ebola,Humans,pt,2476908,"PRO/PORT> Ebola - Ìfrica (08), atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140516.2476908,5/16/14 7:25,Breaking,,,,,,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,,2475076,PRO/AH/EDR> Ebola virus disease - West Africa (39): update,http://promedmail.org/direct.php?id=20140515.2475076,5/15/14 14:35,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2475076,PRO/AH/EDR> Ebola virus disease - West Africa (39): update,http://promedmail.org/direct.php?id=20140515.2475076,5/15/14 14:35,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2472140,PRO/EAFR> Ebola virus disease - West Africa (10): WHO,http://promedmail.org/direct.php?id=20140514.410493,5/14/14 11:43,Breaking,,,,,,ProMED Anglophone Africa
Sierra Leone,Sierra Leone,Ebola,Humans,,2467545,PRO/AH> Ebola virus disease - West Africa (38): Sierra Leone preparedness,http://promedmail.org/direct.php?id=20140512.2467545,5/12/14 20:39,No Tag,,,,,,ProMED Mail
Mali,Mali,Ebola,Humans,,2465430,PRO> Ebola virus disease - West Africa (37): Mali diagnostic lab,http://promedmail.org/direct.php?id=20140512.2465430,5/12/14 13:24,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2465970,PRO/EAFR> Ebola virus disease - West Africa (09): WHO,http://promedmail.org/direct.php?id=20140512.409992,5/12/14 5:49,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2464197,PRO/AH/EDR> Ebola virus disease - West Africa (36): WHO,http://promedmail.org/direct.php?id=20140511.2464197,5/11/14 9:47,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2464197,PRO/AH/EDR> Ebola virus disease - West Africa (36): WHO,http://promedmail.org/direct.php?id=20140511.2464197,5/11/14 9:47,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2462239,"PRO/AH/EDR> Ebola virus disease - West Africa (35): WHO, MSF, Senegal preparedness",http://promedmail.org/direct.php?id=20140509.2462239,5/9/14 20:40,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,fr,2451637,PRO/FR> Maladie ÌÊ virus Ebola - GuinÌ©e (12) : (Sud et Nord-Ouest),http://promedmail.org/direct.php?id=20140507.2451637,5/7/14 12:01,No Tag,,,,,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,,2452653,PRO/EAFR> Ebola virus disease - West Africa (08): WHO,http://promedmail.org/direct.php?id=20140506.408661,5/6/14 5:42,Breaking,,,231,155,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2451959,PRO/AH/EDR> Ebola virus disease - West Africa (34): WHO,http://promedmail.org/direct.php?id=20140505.2451959,5/5/14 21:24,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2451172,"PRO/EAFR> Ebola virus disease - West Africa (07): Guinea, WHO",http://promedmail.org/direct.php?id=20140505.408498,5/5/14 13:15,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2447967,"PRO/AH/EDR> Ebola virus disease - West Africa (33): WHO, global threat",http://promedmail.org/direct.php?id=20140503.2447967,5/3/14 22:52,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2446468,PRO/AH/EDR> Ebola virus disease - West Africa (32): Guinea,http://promedmail.org/direct.php?id=20140502.2446468,5/2/14 22:33,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2441776,"PRO/AH/EDR> Ebola virus disease - West Africa (31): Guinea, region",http://promedmail.org/direct.php?id=20140430.2441776,4/30/14 22:32,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2440815,"PRO/EAFR> Ebola virus disease - West Africa (06): Guinea, WHO",http://promedmail.org/direct.php?id=20140430.407581,4/30/14 12:00,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,ru,2438677,PRO/RUS> _Õ_ü„Û„Ä„ ___±___È„Ü - _Ñ_¡_À_¡_«___¡„ _„ã„Û_ü_¼_¡ ( 30) : _Ò___ü___µ„ ,http://promedmail.org/direct.php?id=20140429.163214,4/29/14 16:51,Breaking,,,121,74,,ProMED _Ê„Ä„„_¼_ü__
Guinea,Guinea,Ebola,Humans,fr,2419310,PRO/FR> Maladie a virus Ebola - Afrique de l‰ÛªOuest: (03),http://promedmail.org/direct.php?id=20140429.2419310,4/29/14 11:38,No Tag,,,,,,ProMED FranÌ¤ais
Sierra Leone,Sierra Leone,Ebola,Humans,fr,2419310,PRO/FR> Maladie a virus Ebola - Afrique de l‰ÛªOuest: (03),http://promedmail.org/direct.php?id=20140429.2419310,4/29/14 11:38,No Tag,,,,,,ProMED FranÌ¤ais
Liberia,Liberia,Ebola,Humans,fr,2419310,PRO/FR> Maladie a virus Ebola - Afrique de l‰ÛªOuest: (03),http://promedmail.org/direct.php?id=20140429.2419310,4/29/14 11:38,No Tag,,,,,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,,2436009,PRO/AH/EDR> Ebola virus disease - West Africa (30): Guinea,http://promedmail.org/direct.php?id=20140428.2436009,4/28/14 23:08,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2435643,PRO/AH/EDR> Ebola virus disease - West Africa (29): corrs. Guinea,http://promedmail.org/direct.php?id=20140428.2435643,4/28/14 17:16,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,ru,2433761,"PRO/RUS> _Ý_ü„É__„Û_¡_«_¼_¡ ___±___È_¡ - _Ò___ü___µ„, _Ý_ü_±_µ„Û_ü„",http://promedmail.org/direct.php?id=20140427.163118,4/27/14 17:18,Breaking,,,115,,,ProMED _Ê„Ä„„_¼_ü__
Liberia,Liberia,Ebola,Humans,ru,2433761,"PRO/RUS> _Ý_ü„É__„Û_¡_«_¼_¡ ___±___È_¡ - _Ò___ü___µ„, _Ý_ü_±_µ„Û_ü„",http://promedmail.org/direct.php?id=20140427.163118,4/27/14 17:18,Breaking,,11,,,,ProMED _Ê„Ä„„_¼_ü__
Guinea,Guinea,Ebola,Humans,,2433494,"PRO/EAFR> Ebola virus disease - West Africa (05): Guinea, WHO",http://promedmail.org/direct.php?id=20140427.406913,4/27/14 14:52,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2432190,PRO/AH/EDR> Ebola virus disease - West Africa (28): CIDRAP,http://promedmail.org/direct.php?id=20140427.2432190,4/27/14 13:07,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2430639,PRO/AH/EDR> Ebola virus disease - West Africa (27): WHO update,http://promedmail.org/direct.php?id=20140425.2430639,4/25/14 21:33,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2430639,PRO/AH/EDR> Ebola virus disease - West Africa (27): WHO update,http://promedmail.org/direct.php?id=20140425.2430639,4/25/14 21:33,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,fr,2419287,PRO/FR> Maladie ÌÊ virus Ebola - GuinÌ©e (11) : (Sud et Nord-Ouest),http://promedmail.org/direct.php?id=20140425.2419287,4/25/14 3:40,Breaking,,,109,61,,ProMED FranÌ¤ais
"GuÌ©ckÌ©dou Prefecture, NzÌ©rÌ©korÌ© Region, Guinea",Guinea,Ebola,Humans,fr,2419287,PRO/FR> Maladie ÌÊ virus Ebola - GuinÌ©e (11) : (Sud et Nord-Ouest),http://promedmail.org/direct.php?id=20140425.2419287,4/25/14 3:40,Breaking,,,58,34,,ProMED FranÌ¤ais
"Conakry Region, Guinea",Guinea,Ebola,Humans,fr,2419287,PRO/FR> Maladie ÌÊ virus Ebola - GuinÌ©e (11) : (Sud et Nord-Ouest),http://promedmail.org/direct.php?id=20140425.2419287,4/25/14 3:40,Breaking,,,36,15,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,pt,2426261,"PRO/PORT> Ebola - Ìfrica (07), aumento do nÌ¼mero de casos, atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140424.2426261,4/24/14 22:45,Breaking,,136,,,,ProMED PortuguÌ»s
Liberia,Liberia,Ebola,Humans,pt,2426261,"PRO/PORT> Ebola - Ìfrica (07), aumento do nÌ¼mero de casos, atualizaÌ¤Ì£o",http://promedmail.org/direct.php?id=20140424.2426261,4/24/14 22:45,Breaking,,11,,,,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,,2427963,"PRO/AH/EDR> Ebola virus disease - West Africa (26): WHO, MSF",http://promedmail.org/direct.php?id=20140424.2427963,4/24/14 22:28,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2424015,"PRO/AH/EDR> Ebola virus disease - West Africa (25): WHO, MSF",http://promedmail.org/direct.php?id=20140423.2424015,4/23/14 20:40,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2424015,"PRO/AH/EDR> Ebola virus disease - West Africa (25): WHO, MSF",http://promedmail.org/direct.php?id=20140423.2424015,4/23/14 20:40,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2421188,"PRO/AH/EDR> Ebola virus disease - West Africa (24): Liberia, Zambia airport screening",http://promedmail.org/direct.php?id=20140422.2421188,4/22/14 18:27,No Tag,,,,,,ProMED Mail
Zambia,Zambia,Ebola,Humans,,2421188,"PRO/AH/EDR> Ebola virus disease - West Africa (24): Liberia, Zambia airport screening",http://promedmail.org/direct.php?id=20140422.2421188,4/22/14 18:27,No Tag,,,,,,ProMED Mail
Cote d'Ivoire,Cote d'Ivoire,Ebola,Humans,,2419488,"PRO/AH> Ebola virus disease - West Africa (23): Cote d'Ivoire, bushmeat ban",http://promedmail.org/direct.php?id=20140421.2419488,4/21/14 20:58,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2417390,"PRO/EAFR> Ebola virus disease - West Africa (04): Guinea, WHO",http://promedmail.org/direct.php?id=20140420.401033,4/20/14 12:59,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2416170,"PRO/AH/EDR> Ebola virus disease - West Africa (22): WHO, control",http://promedmail.org/direct.php?id=20140419.2416170,4/19/14 23:36,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,fr,2409615,PRO/FR> Maladie a virus Ebola - GuinÌ©e (10): (Sud et Nord-Ouest),http://promedmail.org/direct.php?id=20140419.2409615,4/19/14 4:33,Breaking,,,,,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,,2414770,PRO/AH> Ebola virus disease - West Africa (21): ECDC travel advice,http://promedmail.org/direct.php?id=20140419.2414770,4/19/14 3:17,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2414770,PRO/AH> Ebola virus disease - West Africa (21): ECDC travel advice,http://promedmail.org/direct.php?id=20140419.2414770,4/19/14 3:17,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,pt,2414905,"PRO/PORT> Ebola - Ìfrica (06), epidemia, cepa emergente",http://promedmail.org/direct.php?id=20140418.2414905,4/18/14 23:58,Breaking,,,,,,ProMED PortuguÌ»s
Liberia,Liberia,Ebola,Humans,pt,2414905,"PRO/PORT> Ebola - Ìfrica (06), epidemia, cepa emergente",http://promedmail.org/direct.php?id=20140418.2414905,4/18/14 23:58,Breaking,,,,,,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,pt,2408335,"PRO/PORT> Ebola - Ìfrica (05), atualizaÌ¤Ì£o, informaÌ¤Ìµes oficiais, OMS/WHO",http://promedmail.org/direct.php?id=20140417.2408335,4/17/14 20:21,Breaking,,,101,56,,ProMED PortuguÌ»s
Liberia,Liberia,Ebola,Humans,pt,2408335,"PRO/PORT> Ebola - Ìfrica (05), atualizaÌ¤Ì£o, informaÌ¤Ìµes oficiais, OMS/WHO",http://promedmail.org/direct.php?id=20140417.2408335,4/17/14 20:21,Breaking,27,13,,,,ProMED PortuguÌ»s
Mali,Mali,Ebola,Humans,pt,2408335,"PRO/PORT> Ebola - Ìfrica (05), atualizaÌ¤Ì£o, informaÌ¤Ìµes oficiais, OMS/WHO",http://promedmail.org/direct.php?id=20140417.2408335,4/17/14 20:21,Breaking,,,,,6,ProMED PortuguÌ»s
Sierra Leone,Sierra Leone,Ebola,Humans,pt,2408335,"PRO/PORT> Ebola - Ìfrica (05), atualizaÌ¤Ì£o, informaÌ¤Ìµes oficiais, OMS/WHO",http://promedmail.org/direct.php?id=20140417.2408335,4/17/14 20:21,Breaking,,,,,12,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2412005,"PRO/AH/EDR> Ebola virus disease - West Africa (20): WHO update, UNICEF",http://promedmail.org/direct.php?id=20140417.2412005,4/17/14 17:08,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,es,2411957,"PRO/ESP> Virus Ebola - Guinea: Guinean EBOV, confirmada nueva cepa",http://promedmail.org/direct.php?id=20140417.400434,4/17/14 14:12,Breaking,168,108,,,,ProMED EspaÌ±ol
Liberia,Liberia,Ebola,Humans,es,2411957,"PRO/ESP> Virus Ebola - Guinea: Guinean EBOV, confirmada nueva cepa",http://promedmail.org/direct.php?id=20140417.400434,4/17/14 14:12,Breaking,26,,6,,,ProMED EspaÌ±ol
Mali,Mali,Ebola,Humans,,2409996,"PRO/AH/EDR> Ebola virus disease - West Africa (19): new strain, Guinea new cases, Mali NOT ",http://promedmail.org/direct.php?id=20140417.2409996,4/17/14 1:27,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2409996,"PRO/AH/EDR> Ebola virus disease - West Africa (19): new strain, Guinea new cases, Mali NOT ",http://promedmail.org/direct.php?id=20140417.2409996,4/17/14 1:27,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,es,2410441,"PRO/ESP> Virus Ebola - Guinea (04): muertes, actualizaciÌ_n",http://promedmail.org/direct.php?id=20140417.400302,4/17/14 0:28,Breaking,,108,,,,ProMED EspaÌ±ol
Liberia,Liberia,Ebola,Humans,es,2410441,"PRO/ESP> Virus Ebola - Guinea (04): muertes, actualizaciÌ_n",http://promedmail.org/direct.php?id=20140417.400302,4/17/14 0:28,Breaking,25,13,,,,ProMED EspaÌ±ol
Mali,Mali,Ebola,Humans,es,2410441,"PRO/ESP> Virus Ebola - Guinea (04): muertes, actualizaciÌ_n",http://promedmail.org/direct.php?id=20140417.400302,4/17/14 0:28,Breaking,,,,,10,ProMED EspaÌ±ol
Guinea,Guinea,Ebola,Humans,ru,2410358,"PRO/RUS> _Ñ_¡„Û„Ä_±_µ_¦_____µ „_À_ü_«___±___á„Û_µ___ü_µ ? _È_ü„É__„Û_¡_«_¼_¡ ___±___È_¡, _Ñ_¡_À_¡_«___¡„ _„ã„Û_ü_¼_¡",http://promedmail.org/direct.php?id=20140416.162925,4/16/14 23:54,Breaking,,108,,,,ProMED _Ê„Ä„„_¼_ü__
Liberia,Liberia,Ebola,Humans,,2407657,"PRO/AH/EDR> Ebola virus disease - West Africa (18): survivors, more cases",http://promedmail.org/direct.php?id=20140416.2407657,4/16/14 11:28,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2407657,"PRO/AH/EDR> Ebola virus disease - West Africa (18): survivors, more cases",http://promedmail.org/direct.php?id=20140416.2407657,4/16/14 11:28,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2407033,"PRO/EAFR> Ebola virus disease - West Africa (03): Guinea, WHO",http://promedmail.org/direct.php?id=20140415.399945,4/15/14 16:43,Breaking,,,,,,ProMED Anglophone Africa
